id_subsistema,ear_data,ear_max_subsistema,ear_verif_subsistema_mwmes,ear_verif_subsistema_percentual,verif_max_ratio
NE,2000-04-10,49967.0,35152.0,70.34999847,54.13970639753221
N,2000-04-10,12311.0,12630.0,102.58999634,54.13970639753221
SE/CO,2000-04-10,155759.0,92632.0,59.47000122,54.13970639753221
S,2000-04-10,13976.0,6816.0,48.77000046,54.13970639753221
NE,2000-04-11,49967.0,35119.0,70.27999878,54.13970639753221
N,2000-04-11,12311.0,12652.0,102.76999664,54.13970639753221
SE/CO,2000-04-11,155759.0,92607.0,59.45999908,54.13970639753221
S,2000-04-11,13976.0,6696.0,47.90999985,54.13970639753221
NE,2000-04-12,49967.0,35124.0,70.29000092,54.13970639753221
N,2000-04-12,12311.0,12675.0,102.94999695,54.13970639753221
SE/CO,2000-04-12,155759.0,92483.0,59.38000107,54.13970639753221
S,2000-04-12,13976.0,6596.0,47.20000076,54.13970639753221
NE,2000-04-13,49967.0,34991.0,70.02999878,54.13970639753221
N,2000-04-13,12311.0,12695.0,103.12000275,54.13970639753221
SE/CO,2000-04-13,155759.0,92392.0,59.31999969,54.13970639753221
S,2000-04-13,13976.0,6517.0,46.63000107,54.13970639753221
NE,2000-04-14,49967.0,35224.0,70.5,54.13970639753221
N,2000-04-14,12311.0,12671.0,102.91999817,54.13970639753221
SE/CO,2000-04-14,155759.0,92360.0,59.29999924,54.13970639753221
S,2000-04-14,13976.0,6399.0,45.79000092,54.13970639753221
NE,2000-04-15,49967.0,35238.0,70.51999664,54.13970639753221
N,2000-04-15,12311.0,12657.0,102.80999756,54.13970639753221
SE/CO,2000-04-15,155759.0,92381.0,59.31000137,54.13970639753221
S,2000-04-15,13976.0,6316.0,45.18999863,54.13970639753221
NE,2000-04-16,49967.0,35367.0,70.77999878,54.13970639753221
N,2000-04-16,12311.0,12659.0,102.81999969,54.13970639753221
SE/CO,2000-04-16,155759.0,92494.0,59.38000107,54.13970639753221
S,2000-04-16,13976.0,6287.0,44.99000168,54.13970639753221
NE,2000-04-17,49967.0,35458.0,70.95999908,54.13970639753221
N,2000-04-17,12311.0,12654.0,102.77999878,54.13970639753221
SE/CO,2000-04-17,155759.0,92413.0,59.33000183,54.13970639753221
S,2000-04-17,13976.0,6206.0,44.40999985,54.13970639753221
NE,2000-04-18,49967.0,35317.0,70.68000031,54.13970639753221
N,2000-04-18,12311.0,12689.0,103.06999969,54.13970639753221
SE/CO,2000-04-18,155759.0,92274.0,59.24000168,54.13970639753221
S,2000-04-18,13976.0,6183.0,44.24000168,54.13970639753221
NE,2000-04-19,49967.0,35283.0,70.61000061,54.13970639753221
N,2000-04-19,12311.0,12699.0,103.15000153,54.13970639753221
SE/CO,2000-04-19,155759.0,92360.0,59.29999924,54.13970639753221
S,2000-04-19,13976.0,6143.0,43.95999908,54.13970639753221
NE,2000-04-20,49967.0,35448.0,70.94000244,54.13970639753221
N,2000-04-20,12311.0,12726.0,103.37000275,54.13970639753221
SE/CO,2000-04-20,155759.0,92492.0,59.38000107,54.13970639753221
S,2000-04-20,13976.0,6100.0,43.65000153,54.13970639753221
NE,2000-04-21,49967.0,35675.0,71.40000153,54.13970639753221
N,2000-04-21,12311.0,12762.0,103.66000366,54.13970639753221
SE/CO,2000-04-21,155759.0,92746.0,59.54000092,54.13970639753221
S,2000-04-21,13976.0,6124.0,43.81999969,54.13970639753221
NE,2000-04-22,49967.0,35785.0,71.62000275,54.13970639753221
N,2000-04-22,12311.0,12693.0,103.09999847,54.13970639753221
SE/CO,2000-04-22,155759.0,92869.0,59.61999893,54.13970639753221
S,2000-04-22,13976.0,6125.0,43.83000183,54.13970639753221
NE,2000-04-23,49967.0,35693.0,71.43000031,54.13970639753221
N,2000-04-23,12311.0,12636.0,102.63999939,54.13970639753221
SE/CO,2000-04-23,155759.0,93001.0,59.70999908,54.13970639753221
S,2000-04-23,13976.0,6140.0,43.93000031,54.13970639753221
NE,2000-04-24,49967.0,35694.0,71.44000244,54.13970639753221
N,2000-04-24,12311.0,12580.0,102.18000031,54.13970639753221
SE/CO,2000-04-24,155759.0,93004.0,59.70999908,54.13970639753221
S,2000-04-24,13976.0,6075.0,43.47000122,54.13970639753221
NE,2000-04-25,49967.0,35577.0,71.19999695,54.13970639753221
N,2000-04-25,12311.0,12543.0,101.87999725,54.13970639753221
SE/CO,2000-04-25,155759.0,92918.0,59.65000153,54.13970639753221
S,2000-04-25,13976.0,5983.0,42.81000137,54.13970639753221
NE,2000-04-26,49967.0,35584.0,71.22000122,54.13970639753221
N,2000-04-26,12311.0,12566.0,102.06999969,54.13970639753221
SE/CO,2000-04-26,155759.0,92808.0,59.58000183,54.13970639753221
S,2000-04-26,13976.0,5878.0,42.06000137,54.13970639753221
NE,2000-04-27,49967.0,35535.0,71.12000275,54.13970639753221
N,2000-04-27,12311.0,12577.0,102.16000366,54.13970639753221
SE/CO,2000-04-27,155759.0,92661.0,59.49000168,54.13970639753221
S,2000-04-27,13976.0,5785.0,41.38999939,54.13970639753221
NE,2000-04-28,49967.0,35475.0,71.0,54.13970639753221
N,2000-04-28,12311.0,12591.0,102.26999664,54.13970639753221
SE/CO,2000-04-28,155759.0,92477.0,59.36999893,54.13970639753221
S,2000-04-28,13976.0,5671.0,40.58000183,54.13970639753221
NE,2000-04-29,49967.0,35454.0,70.95999908,54.13970639753221
N,2000-04-29,12311.0,12637.0,102.65000153,54.13970639753221
SE/CO,2000-04-29,155759.0,92208.0,59.20000076,54.13970639753221
S,2000-04-29,13976.0,5626.0,40.25999832,54.13970639753221
NE,2000-04-30,49967.0,35566.0,71.18000031,54.13970639753221
N,2000-04-30,12311.0,12647.0,102.73000336,54.13970639753221
SE/CO,2000-04-30,155759.0,92010.0,59.06999969,54.13970639753221
S,2000-04-30,13976.0,5607.0,40.11999893,54.13970639753221
NE,2000-05-01,49967.0,35657.0,71.36000061,54.13970639753221
N,2000-05-01,12311.0,12652.0,102.76999664,54.13970639753221
SE/CO,2000-05-01,155759.0,91978.0,59.04999924,54.13970639753221
S,2000-05-01,13976.0,5568.0,39.84000015,54.13970639753221
NE,2000-05-02,49967.0,35593.0,71.23000336,54.13970639753221
N,2000-05-02,12311.0,12632.0,102.59999847,54.13970639753221
SE/CO,2000-05-02,155759.0,91698.0,58.86999893,54.13970639753221
S,2000-05-02,13976.0,5494.0,39.31000137,54.13970639753221
NE,2000-05-03,49967.0,35415.0,70.87999725,54.13970639753221
N,2000-05-03,12311.0,12623.0,102.52999878,54.13970639753221
SE/CO,2000-05-03,155759.0,91339.0,58.63999939,54.13970639753221
S,2000-05-03,13976.0,5436.0,38.90000153,54.13970639753221
NE,2000-05-04,49967.0,35477.0,71.0,54.13970639753221
N,2000-05-04,12311.0,12613.0,102.44999695,54.13970639753221
SE/CO,2000-05-04,155759.0,91024.0,58.43999863,54.13970639753221
S,2000-05-04,13976.0,5385.0,38.52999878,54.13970639753221
NE,2000-05-05,49967.0,35417.0,70.87999725,54.13970639753221
N,2000-05-05,12311.0,12592.0,102.27999878,54.13970639753221
SE/CO,2000-05-05,155759.0,90760.0,58.27000046,54.13970639753221
S,2000-05-05,13976.0,5393.0,38.59000015,54.13970639753221
NE,2000-05-06,49967.0,35362.0,70.76999664,54.13970639753221
N,2000-05-06,12311.0,12580.0,102.18000031,54.13970639753221
SE/CO,2000-05-06,155759.0,90538.0,58.13000107,54.13970639753221
S,2000-05-06,13976.0,5437.0,38.90000153,54.13970639753221
NE,2000-05-07,49967.0,35368.0,70.77999878,54.13970639753221
N,2000-05-07,12311.0,12592.0,102.27999878,54.13970639753221
SE/CO,2000-05-07,155759.0,90497.0,58.09999847,54.13970639753221
S,2000-05-07,13976.0,5472.0,39.15000153,54.13970639753221
NE,2000-05-08,49967.0,35333.0,70.70999908,54.13970639753221
N,2000-05-08,12311.0,12614.0,102.45999908,54.13970639753221
SE/CO,2000-05-08,155759.0,90273.0,57.95999908,54.13970639753221
S,2000-05-08,13976.0,5435.0,38.88999939,54.13970639753221
NE,2000-05-09,49967.0,35259.0,70.56999969,54.13970639753221
N,2000-05-09,12311.0,12618.0,102.48999786,54.13970639753221
SE/CO,2000-05-09,155759.0,90082.0,57.83000183,54.13970639753221
S,2000-05-09,13976.0,5369.0,38.41999817,54.13970639753221
NE,2000-05-10,49967.0,35125.0,70.30000305,54.13970639753221
N,2000-05-10,12311.0,12604.0,102.37999725,54.13970639753221
SE/CO,2000-05-10,155759.0,89899.0,57.72000122,54.13970639753221
S,2000-05-10,13976.0,5312.0,38.00999832,54.13970639753221
NE,2000-05-11,49967.0,34905.0,69.86000061,54.13970639753221
N,2000-05-11,12311.0,12585.0,102.22000122,54.13970639753221
SE/CO,2000-05-11,155759.0,89693.0,57.58000183,54.13970639753221
S,2000-05-11,13976.0,5252.0,37.58000183,54.13970639753221
NE,2000-05-12,49967.0,34865.0,69.77999878,54.13970639753221
N,2000-05-12,12311.0,12578.0,102.16999817,54.13970639753221
SE/CO,2000-05-12,155759.0,89396.0,57.38999939,54.13970639753221
S,2000-05-12,13976.0,5180.0,37.06000137,54.13970639753221
NE,2000-05-13,49967.0,34880.0,69.80999756,54.13970639753221
N,2000-05-13,12311.0,12556.0,101.98999786,54.13970639753221
SE/CO,2000-05-13,155759.0,89102.0,57.20000076,54.13970639753221
S,2000-05-13,13976.0,5156.0,36.88999939,54.13970639753221
NE,2000-05-14,49967.0,34828.0,69.69999695,54.13970639753221
N,2000-05-14,12311.0,12557.0,102.0,54.13970639753221
SE/CO,2000-05-14,155759.0,89013.0,57.15000153,54.13970639753221
S,2000-05-14,13976.0,5141.0,36.79000092,54.13970639753221
NE,2000-05-15,49967.0,34865.0,69.77999878,54.13970639753221
N,2000-05-15,12311.0,12550.0,101.94000244,54.13970639753221
SE/CO,2000-05-15,155759.0,88699.0,56.95000076,54.13970639753221
S,2000-05-15,13976.0,5070.0,36.27999878,54.13970639753221
NE,2000-05-16,49967.0,34829.0,69.69999695,54.13970639753221
N,2000-05-16,12311.0,12518.0,101.68000031,54.13970639753221
SE/CO,2000-05-16,155759.0,88315.0,56.70000076,54.13970639753221
S,2000-05-16,13976.0,5007.0,35.83000183,54.13970639753221
NE,2000-05-17,49967.0,34793.0,69.62999725,54.13970639753221
N,2000-05-17,12311.0,12476.0,101.33999634,54.13970639753221
SE/CO,2000-05-17,155759.0,87865.0,56.40999985,54.13970639753221
S,2000-05-17,13976.0,4949.0,35.40999985,54.13970639753221
NE,2000-05-18,49967.0,34733.0,69.51000214,54.13970639753221
N,2000-05-18,12311.0,12479.0,101.36000061,54.13970639753221
SE/CO,2000-05-18,155759.0,87471.0,56.15999985,54.13970639753221
S,2000-05-18,13976.0,4881.0,34.93000031,54.13970639753221
NE,2000-05-19,49967.0,34748.0,69.54000092,54.13970639753221
N,2000-05-19,12311.0,12489.0,101.44000244,54.13970639753221
SE/CO,2000-05-19,155759.0,87105.0,55.91999817,54.13970639753221
S,2000-05-19,13976.0,4782.0,34.22000122,54.13970639753221
NE,2000-05-20,49967.0,34546.0,69.13999939,54.13970639753221
N,2000-05-20,12311.0,12486.0,101.41999817,54.13970639753221
SE/CO,2000-05-20,155759.0,86801.0,55.72999954,54.13970639753221
S,2000-05-20,13976.0,4727.0,33.81999969,54.13970639753221
NE,2000-05-21,49967.0,34505.0,69.05999756,54.13970639753221
N,2000-05-21,12311.0,12524.0,101.73000336,54.13970639753221
SE/CO,2000-05-21,155759.0,86630.0,55.61999893,54.13970639753221
S,2000-05-21,13976.0,4696.0,33.59999847,54.13970639753221
NE,2000-05-22,49967.0,34357.0,68.76000214,54.13970639753221
N,2000-05-22,12311.0,12517.0,101.66999817,54.13970639753221
SE/CO,2000-05-22,155759.0,86271.0,55.38999939,54.13970639753221
S,2000-05-22,13976.0,4634.0,33.15999985,54.13970639753221
NE,2000-05-23,49967.0,34273.0,68.58999634,54.13970639753221
N,2000-05-23,12311.0,12509.0,101.61000061,54.13970639753221
SE/CO,2000-05-23,155759.0,86047.0,55.24000168,54.13970639753221
S,2000-05-23,13976.0,4566.0,32.66999817,54.13970639753221
NE,2000-05-24,49967.0,34055.0,68.16000366,54.13970639753221
N,2000-05-24,12311.0,12491.0,101.45999908,54.13970639753221
SE/CO,2000-05-24,155759.0,85778.0,55.06999969,54.13970639753221
S,2000-05-24,13976.0,4507.0,32.25,54.13970639753221
NE,2000-05-25,49967.0,34069.0,68.18000031,54.13970639753221
N,2000-05-25,12311.0,12463.0,101.23000336,54.13970639753221
SE/CO,2000-05-25,155759.0,85450.0,54.86000061,54.13970639753221
S,2000-05-25,13976.0,4442.0,31.78000069,54.13970639753221
NE,2000-05-26,49967.0,34049.0,68.13999939,54.13970639753221
N,2000-05-26,12311.0,12429.0,100.95999908,54.13970639753221
SE/CO,2000-05-26,155759.0,85056.0,54.61000061,54.13970639753221
S,2000-05-26,13976.0,4393.0,31.43000031,54.13970639753221
NE,2000-05-27,49967.0,34006.0,68.05999756,54.13970639753221
N,2000-05-27,12311.0,12390.0,100.63999939,54.13970639753221
SE/CO,2000-05-27,155759.0,84739.0,54.40000153,54.13970639753221
S,2000-05-27,13976.0,4355.0,31.15999985,54.13970639753221
NE,2000-05-28,49967.0,33879.0,67.80000305,54.13970639753221
N,2000-05-28,12311.0,12376.0,100.52999878,54.13970639753221
SE/CO,2000-05-28,155759.0,84559.0,54.29000092,54.13970639753221
S,2000-05-28,13976.0,4341.0,31.05999947,54.13970639753221
NE,2000-05-29,49967.0,33810.0,67.66999817,54.13970639753221
N,2000-05-29,12311.0,12359.0,100.38999939,54.13970639753221
SE/CO,2000-05-29,155759.0,84240.0,54.08000183,54.13970639753221
S,2000-05-29,13976.0,4258.0,30.46999931,54.13970639753221
NE,2000-05-30,49967.0,33594.0,67.23000336,54.13970639753221
N,2000-05-30,12311.0,12360.0,100.40000153,54.13970639753221
SE/CO,2000-05-30,155759.0,83933.0,53.88999939,54.13970639753221
S,2000-05-30,13976.0,4193.0,30.0,54.13970639753221
NE,2000-05-31,49967.0,33678.0,67.40000153,54.13970639753221
N,2000-05-31,12311.0,12352.0,100.33000183,54.13970639753221
SE/CO,2000-05-31,155759.0,83606.0,53.68000031,54.13970639753221
S,2000-05-31,13976.0,4133.0,29.56999969,54.13970639753221
NE,2000-06-01,49967.0,33557.0,67.16000366,54.13970639753221
N,2000-06-01,12311.0,12348.0,100.30000305,54.13970639753221
SE/CO,2000-06-01,159081.0,85538.0,53.77000046,54.13970639753221
S,2000-06-01,14176.0,4071.0,28.71999931,54.13970639753221
NE,2000-06-02,49967.0,33380.0,66.80000305,54.13970639753221
N,2000-06-02,12311.0,12410.0,100.80000305,54.13970639753221
SE/CO,2000-06-02,159081.0,85237.0,53.58000183,54.13970639753221
S,2000-06-02,14176.0,3961.0,27.94000053,54.13970639753221
NE,2000-06-03,49967.0,33239.0,66.51999664,54.13970639753221
N,2000-06-03,12311.0,12388.0,100.62000275,54.13970639753221
SE/CO,2000-06-03,159081.0,84961.0,53.40999985,54.13970639753221
S,2000-06-03,14176.0,3938.0,27.78000069,54.13970639753221
NE,2000-06-04,49967.0,33345.0,66.73000336,54.13970639753221
N,2000-06-04,12311.0,12384.0,100.58999634,54.13970639753221
SE/CO,2000-06-04,159081.0,84799.0,53.31000137,54.13970639753221
S,2000-06-04,14176.0,3911.0,27.59000015,54.13970639753221
NE,2000-06-05,49967.0,33217.0,66.48000336,54.13970639753221
N,2000-06-05,12311.0,12396.0,100.69000244,54.13970639753221
SE/CO,2000-06-05,159081.0,84424.0,53.06999969,54.13970639753221
S,2000-06-05,14176.0,3874.0,27.32999992,54.13970639753221
NE,2000-06-06,49967.0,33102.0,66.25,54.13970639753221
N,2000-06-06,12311.0,12381.0,100.56999969,54.13970639753221
SE/CO,2000-06-06,159081.0,83960.0,52.77999878,54.13970639753221
S,2000-06-06,14176.0,3810.0,26.87999916,54.13970639753221
NE,2000-06-07,49967.0,33007.0,66.05999756,54.13970639753221
N,2000-06-07,12311.0,12362.0,100.41000366,54.13970639753221
SE/CO,2000-06-07,159081.0,83522.0,52.5,54.13970639753221
S,2000-06-07,14176.0,3765.0,26.55999947,54.13970639753221
NE,2000-06-08,49967.0,32918.0,65.87999725,54.13970639753221
N,2000-06-08,12311.0,12379.0,100.55000305,54.13970639753221
SE/CO,2000-06-08,159081.0,83180.0,52.29000092,54.13970639753221
S,2000-06-08,14176.0,3704.0,26.12999916,54.13970639753221
NE,2000-06-09,49967.0,32809.0,65.66000366,54.13970639753221
N,2000-06-09,12311.0,12386.0,100.61000061,54.13970639753221
SE/CO,2000-06-09,159081.0,82766.0,52.02999878,54.13970639753221
S,2000-06-09,14176.0,3685.0,25.98999977,54.13970639753221
NE,2000-06-10,49967.0,32854.0,65.75,54.13970639753221
N,2000-06-10,12311.0,12375.0,100.51999664,54.13970639753221
SE/CO,2000-06-10,159081.0,82435.0,51.81999969,54.13970639753221
S,2000-06-10,14176.0,3669.0,25.87999916,54.13970639753221
NE,2000-06-11,49967.0,32780.0,65.59999847,54.13970639753221
N,2000-06-11,12311.0,12343.0,100.26000214,54.13970639753221
SE/CO,2000-06-11,159081.0,82217.0,51.68000031,54.13970639753221
S,2000-06-11,14176.0,3637.0,25.65999985,54.13970639753221
NE,2000-06-12,49967.0,32589.0,65.22000122,54.13970639753221
N,2000-06-12,12311.0,12323.0,100.09999847,54.13970639753221
SE/CO,2000-06-12,159081.0,81817.0,51.43000031,54.13970639753221
S,2000-06-12,14176.0,3585.0,25.29000092,54.13970639753221
NE,2000-06-13,49967.0,32489.0,65.01999664,54.13970639753221
N,2000-06-13,12311.0,12322.0,100.08999634,54.13970639753221
SE/CO,2000-06-13,159081.0,81474.0,51.22000122,54.13970639753221
S,2000-06-13,14176.0,3551.0,25.04999924,54.13970639753221
NE,2000-06-14,49967.0,32355.0,64.75,54.13970639753221
N,2000-06-14,12311.0,12346.0,100.27999878,54.13970639753221
SE/CO,2000-06-14,159081.0,81056.0,50.95000076,54.13970639753221
S,2000-06-14,14176.0,3508.0,24.75,54.13970639753221
NE,2000-06-15,49967.0,32175.0,64.38999939,54.13970639753221
N,2000-06-15,12311.0,12337.0,100.20999908,54.13970639753221
SE/CO,2000-06-15,159081.0,80667.0,50.70999908,54.13970639753221
S,2000-06-15,14176.0,3446.0,24.30999947,54.13970639753221
NE,2000-06-16,49967.0,32032.0,64.11000061,54.13970639753221
N,2000-06-16,12311.0,12327.0,100.12999725,54.13970639753221
SE/CO,2000-06-16,159081.0,80283.0,50.47000122,54.13970639753221
S,2000-06-16,14176.0,3384.0,23.87000084,54.13970639753221
NE,2000-06-17,49967.0,32098.0,64.23999786,54.13970639753221
N,2000-06-17,12311.0,12321.0,100.08000183,54.13970639753221
SE/CO,2000-06-17,159081.0,79949.0,50.25999832,54.13970639753221
S,2000-06-17,14176.0,3363.0,23.71999931,54.13970639753221
NE,2000-06-18,49967.0,32103.0,64.25,54.13970639753221
N,2000-06-18,12311.0,12317.0,100.05000305,54.13970639753221
SE/CO,2000-06-18,159081.0,79591.0,50.02999878,54.13970639753221
S,2000-06-18,14176.0,3376.0,23.80999947,54.13970639753221
NE,2000-06-19,49967.0,31950.0,63.93999863,54.13970639753221
N,2000-06-19,12311.0,12284.0,99.77999878,54.13970639753221
SE/CO,2000-06-19,159081.0,79063.0,49.70000076,54.13970639753221
S,2000-06-19,14176.0,3440.0,24.27000046,54.13970639753221
NE,2000-06-20,49967.0,31885.0,63.81000137,54.13970639753221
N,2000-06-20,12311.0,12277.0,99.72000122,54.13970639753221
SE/CO,2000-06-20,159081.0,78607.0,49.40999985,54.13970639753221
S,2000-06-20,14176.0,3520.0,24.82999992,54.13970639753221
NE,2000-06-21,49967.0,31716.0,63.47000122,54.13970639753221
N,2000-06-21,12311.0,12279.0,99.73999786,54.13970639753221
SE/CO,2000-06-21,159081.0,78246.0,49.18999863,54.13970639753221
S,2000-06-21,14176.0,3589.0,25.31999969,54.13970639753221
NE,2000-06-22,49967.0,31533.0,63.11000061,54.13970639753221
N,2000-06-22,12311.0,12286.0,99.79000092,54.13970639753221
SE/CO,2000-06-22,159081.0,77951.0,49.0,54.13970639753221
S,2000-06-22,14176.0,3664.0,25.85000038,54.13970639753221
NE,2000-06-23,49967.0,31557.0,63.15999985,54.13970639753221
N,2000-06-23,12311.0,12281.0,99.75,54.13970639753221
SE/CO,2000-06-23,159081.0,77147.0,48.5,54.13970639753221
S,2000-06-23,14176.0,3722.0,26.26000023,54.13970639753221
NE,2000-06-24,49967.0,31459.0,62.95999908,54.13970639753221
N,2000-06-24,12311.0,12275.0,99.70999908,54.13970639753221
SE/CO,2000-06-24,159081.0,77335.0,48.61000061,54.13970639753221
S,2000-06-24,14176.0,3840.0,27.09000015,54.13970639753221
NE,2000-06-25,49967.0,31457.0,62.95999908,54.13970639753221
N,2000-06-25,12311.0,12269.0,99.66000366,54.13970639753221
SE/CO,2000-06-25,159081.0,77091.0,48.45999908,54.13970639753221
S,2000-06-25,14176.0,3822.0,26.95999908,54.13970639753221
NE,2000-06-26,49967.0,31339.0,62.72000122,54.13970639753221
N,2000-06-26,12311.0,12249.0,99.48999786,54.13970639753221
SE/CO,2000-06-26,159081.0,76644.0,48.18000031,54.13970639753221
S,2000-06-26,14176.0,3875.0,27.32999992,54.13970639753221
NE,2000-06-27,49967.0,31181.0,62.40000153,54.13970639753221
N,2000-06-27,12311.0,12225.0,99.30000305,54.13970639753221
SE/CO,2000-06-27,159081.0,76252.0,47.93000031,54.13970639753221
S,2000-06-27,14176.0,3926.0,27.69000053,54.13970639753221
NE,2000-06-28,49967.0,31049.0,62.13999939,54.13970639753221
N,2000-06-28,12311.0,12222.0,99.26999664,54.13970639753221
SE/CO,2000-06-28,159081.0,75849.0,47.68000031,54.13970639753221
S,2000-06-28,14176.0,3962.0,27.95000076,54.13970639753221
NE,2000-06-29,49967.0,30960.0,61.95999908,54.13970639753221
N,2000-06-29,12311.0,12176.0,98.90000153,54.13970639753221
SE/CO,2000-06-29,159081.0,75444.0,47.43000031,54.13970639753221
S,2000-06-29,14176.0,4005.0,28.25,54.13970639753221
NE,2000-06-30,49967.0,30929.0,61.90000153,54.13970639753221
N,2000-06-30,12311.0,12149.0,98.68000031,54.13970639753221
SE/CO,2000-06-30,159081.0,74991.0,47.13999939,54.13970639753221
S,2000-06-30,14176.0,4087.0,28.82999992,54.13970639753221
NE,2000-07-01,49967.0,30762.0,61.56999969,54.13970639753221
N,2000-07-01,12311.0,12140.0,98.61000061,54.13970639753221
SE/CO,2000-07-01,159081.0,74628.0,46.90999985,54.13970639753221
S,2000-07-01,14176.0,4182.0,29.5,54.13970639753221
NE,2000-07-02,49967.0,30754.0,61.54999924,54.13970639753221
N,2000-07-02,12311.0,12143.0,98.62999725,54.13970639753221
SE/CO,2000-07-02,159081.0,74308.0,46.70999908,54.13970639753221
S,2000-07-02,14176.0,4272.0,30.13999939,54.13970639753221
NE,2000-07-03,49967.0,30523.0,61.09000015,54.13970639753221
N,2000-07-03,12311.0,12116.0,98.41000366,54.13970639753221
SE/CO,2000-07-03,159081.0,73856.0,46.43000031,54.13970639753221
S,2000-07-03,14176.0,4363.0,30.78000069,54.13970639753221
NE,2000-07-04,49967.0,30506.0,61.04999924,54.13970639753221
N,2000-07-04,12311.0,12079.0,98.11000061,54.13970639753221
SE/CO,2000-07-04,159081.0,73404.0,46.13999939,54.13970639753221
S,2000-07-04,14176.0,4431.0,31.26000023,54.13970639753221
NE,2000-07-05,49967.0,30353.0,60.75,54.13970639753221
N,2000-07-05,12311.0,12034.0,97.75,54.13970639753221
SE/CO,2000-07-05,159081.0,72999.0,45.88999939,54.13970639753221
