,Unnamed: 0,Ano,(jan)MWmed,(fev)MWmed,(mar)MWmed,(abr)MWmed,(mai)MWmed,(jun)MWmed,(jul)MWmed,(ago)MWmed,(set)MWmed,(out)MWmed,(nov)MWmed,(dez)MWmed,(min)MWmed,(jnd)MWmed,(max)MWmed,(jan)% med.,(fev)% med.,(mar)% med.,(abr)% med.,(mai)% med.,(jun)% med.,(jul)% med.,(ago)% med.,(set)% med.,(out)% med.,(nov)% med.,(dez)% med.,(min)% med.,(jnd)% med.,(max)% med.,Subsistema
85,85,2016,82025.39,61519.23,68141.6,40552.37,35370.35,38664.31,23195.79,21286.19,18767.06,20151.96,28071.26,38218.72,18767.06,39663.68583333333,82025.39,124.65739622978144,86.77624542241811,98.6465026851677,74.17301076479026,88.81530089155237,118.93475982428616,90.70069915755236,103.731150068535,95.61896367638047,85.19856149111529,89.35201574042233,79.53025401206683,44.895136046381054,94.88468473956053,196.22365161658053,SE/CO
86,86,2017,45152.42,51720.82,48295.14,40921.49,40020.05,34866.14,20589.71,17554.94,13063.29,16226.63,32052.73,45684.39,13063.29,33845.645833333336,51720.82,68.62001034891158,72.95505112415599,69.91539173853491,74.84815605798765,100.4907438700768,107.2512605785526,80.51034659527645,85.5481472064342,66.55801452140209,68.6030308639247,102.02520426527016,95.06574634331882,31.250402661009723,80.96659115839829,123.7281305825412,SE/CO
87,87,2018,64071.05,59898.82,61985.49,49689.05,31484.24,25028.7,18054.05,17145.67,16389.87,25824.04,40869.35,46355.76,16389.87,38066.34083333333,64071.05,97.3714390959694,84.49056831226993,89.73449120253171,90.88461267595954,79.05724000304915,76.9904447593688,70.59535189900443,83.55370631360418,83.50708018147743,109.17901086986184,130.0888811011985,96.46281632986158,39.2083492796687,91.06346708010793,153.2727292599098,SE/CO
88,88,2019,42709.68,46999.75,67329.23,53451.67,39125.89,31514.81,22192.4,16496.93,13908.01,14069.62,19758.09,39771.26,13908.01,33943.945,67329.23,64.90767678894512,66.29572315505729,97.47045957220368,97.76669758896992,98.24549921049072,96.94227979907082,86.77722103813085,80.39228821598027,70.8618986138871,59.48361274668199,62.89084168935349,82.76097185305927,33.27116773135633,81.20174543726485,161.06704730245866,SE/CO
89,89,2020,49519.12,74708.31,71300.05,48035.22,32061.55,25213.72,20618.31,17616.6,13233.06,12391.65,19096.57,30633.98,12391.65,34535.67833333333,74708.31,75.25626592924574,105.3801655783743,103.21889380022763,87.85964643124602,80.50687115902305,77.5595822730782,80.622178957783,85.84862665875637,67.42299984480059,52.38948243750875,60.78519536451434,63.74698605292315,29.64368487067968,82.61730805086435,178.719508609511,SE/CO
90,90,2021,46183.75,51639.17,52374.43,35139.06,25513.16,21784.74,15867.8,12375.88,11144.7,22198.53,29579.06,42971.31,11144.7,30564.299166666664,52374.43,70.18736543803288,72.83987932439938,75.82085465602697,64.27170287814523,64.06379869281244,67.01174338128678,62.04662803432042,60.30972501467763,56.78271740401306,93.85106080090311,94.15140733643224,89.42003289307615,26.660692868041284,73.11685310590954,125.291716454344,SE/CO
91,91,2022,71658.0,78130.0,52904.0,41024.0,26938.0,24249.0,16822.0,16036.0,16085.0,24508.0,24449.0,43079.0,16036.0,36323.5,78130.0,108.90164251622186,110.2066468460923,76.58749688965494,75.03565373897396,67.64158611426345,74.59202015965408,65.7777623106756,78.14609953679015,81.95375464961373,103.61505010054871,77.82220793927974,89.6441276051586,38.36181062136352,86.89418982945234,186.9049802848049,SE/CO
92,92,media,65800.66043478262,70894.09054347826,69076.54923913044,54672.676195652166,39824.61315217391,32508.83934782609,25573.9925,20520.53793478261,19626.92260869565,23652.934565217387,31416.482065217388,48055.573913043474,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SE/CO
93,93,1931,7387.41,3292.82,3512.54,2356.13,17579.8,16492.95,13096.83,5939.73,15376.53,7805.3,4491.82,5438.55,2356.13,8564.200833333332,17579.8,97.87579080325315,39.808081433918815,49.71047191044974,35.999273650364955,203.69477169536907,155.6223034641656,120.15374466933022,59.37198688246219,132.23796168412167,58.42244455786345,48.24035939191158,73.34533751141473,25.40812982355979,92.35497472905664,189.5777570304764,S
94,94,1932,5263.97,8039.36,8964.33,22965.08,17059.17,14142.21,10018.96,7176.4,13546.33,13658.92,5935.13,7975.92,5263.97,11228.815,22965.08,69.74233547543734,97.19070509672244,126.865765133209,350.8831003902684,197.66230210027925,133.44145809415278,91.91656009066564,71.73341661376892,116.49826505072782,102.23662081153732,63.740934462582246,107.56480024345514,56.76581222060074,121.08974856427086,247.65175692701013,S
95,95,1933,2988.82,3631.29,3163.49,1911.4,2369.48,2577.82,2749.33,4110.5,5905.32,11668.94,4902.44,2065.81,1911.4,4003.72,11668.94,39.5988744456554,43.89996660314716,44.77061635852934,29.20425089248368,27.45484519941883,24.323501030197477,25.223072669625367,41.08748244118182,50.78567660535097,87.34167811602823,52.65025479589186,27.859913338013925,20.61223249343295,43.17547738757317,125.83598630946923,S
96,96,1934,4145.92,8994.01,5645.11,7732.74,6622.61,4981.92,3932.29,5356.85,5865.42,6730.58,2832.62,5756.39,2832.62,5716.371666666667,8994.01,54.92929167421645,108.73181118235438,79.89121322074594,118.14841427558032,76.73528890985496,47.00783462474548,36.075857182674014,53.545670919607055,50.44253711476393,50.37819646807484,30.42121162929872,77.63178924480471,30.546521924007557,61.64443957947376,96.98996817424973,S
97,97,1935,3055.13,2345.19,3891.52,2224.77,1448.94,4882.17,9559.16,13885.63,17290.03,36494.05,9437.31,10303.98,1448.94,9568.156666666666,36494.05,40.4774155971772,28.35184264490985,55.07390539295023,33.992226251999014,16.788672368302716,46.06662490965203,87.69823460282178,138.79712414785243,148.69403725400426,273.15690784683443,101.3529540571263,138.9614678197069,15.62513767345126,103.181474179619,393.5460098498309,S
98,98,1936,10342.26,3890.49,3183.67,2181.76,5956.11,24907.92,9506.72,15072.82,12698.6,13217.75,7286.91,4574.0,2181.76,9401.584166666667,24907.92,137.02459673862057,47.03352832461137,45.05620949715634,33.33507713047253,69.01264329756339,235.02332117063105,87.2171363240429,150.66396474616084,109.20779787390182,98.934476132205,78.25851375534069,61.68584894451848,23.52775157731101,101.38518292869698,268.60303336184387,S
99,99,1937,5274.03,4492.66,7903.29,6597.9,3940.0,3060.43,4648.91,6752.13,8193.39,12126.96,12529.39,5438.76,3060.43,6746.487499999999,12529.39,69.87562040959975,54.313377328523785,111.84962321998847,100.80921155358271,45.652248630800926,28.87725762770373,42.65031653695557,67.49252470881328,70.46304939300776,90.76994455759902,134.560662840769,73.34816961204402,33.00318859991472,72.7530442942551,135.11494176043414,S
100,100,1938,8167.27,13427.26,4438.84,6472.84,14046.05,18436.51,20257.12,6048.18,5374.38,4946.01,4816.39,3086.54,3086.54,9126.449166666664,20257.12,108.20815549071806,162.32695972279103,62.81973476031042,98.89842175730044,162.74968702554858,173.96112605932373,185.84411832603632,60.456024705293046,46.21959938399039,37.020741676506766,51.7261120373499,41.62567560148973,33.28475467211496,98.4181710070266,218.449548544193,S
101,101,1939,3922.65,4724.06,9088.28,5843.68,11298.0,8290.1,7342.43,4312.47,9969.05,5947.14,14608.0,20680.38,3922.65,8835.52,20680.38,51.971187573774976,57.11085488387416,128.61994102680745,89.2854958958821,130.90840229207842,78.2227835498367,67.36137366617955,43.10632171344688,85.73370272272697,44.51417074652506,156.88410710960022,278.8996057707129,42.301231448344026,95.2808373131614,223.0139168214612,S
102,102,1940,10353.39,7256.19,4142.78,8077.06,8264.22,5459.33,6097.01,8066.71,4720.94,7445.41,4265.76,6400.62,4142.78,6712.451666666667,10353.39,137.17205810216208,87.72268220552212,58.62980886229708,123.40927420406209,95.75640258366438,51.51252565314412,55.93556477302928,80.63272241408728,40.60002372661695,55.72867832569691,45.81256494686803,86.31999966577696,44.67507823016854,72.38600730054662,111.64930510368514,S
103,103,1941,6506.02,12139.34,7194.67,7850.72,16938.95,12523.33,8446.4,16893.56,9580.98,9466.99,12082.32,9282.68,6506.02,10742.163333333332,16938.95,86.19825520470384,146.75683313209592,101.82103006370188,119.951028861902,196.2693291737831,118.16621414858405,77.48948325472887,168.86360536894577,82.39630567731055,70.86014610647223,129.75930894115996,125.18801842595164,70.15988115879703,115.84177467254229,182.66693292593703,S
104,104,1942,4548.39,10318.9,8007.3,10552.17,11074.82,8935.89,8408.67,7889.81,6310.72,7575.51,2986.07,2261.07,2261.07,7405.776666666668,11074.82,60.261616470672216,124.74888135654692,113.32160252368492,161.2264414252064,128.32244573131135,84.31625544868581,77.14333836421919,78.86447630197317,54.27211142951111,56.70247305965693,32.069203567686465,30.49322747550992,24.383017957479566,79.86271342878217,119.42909106566972,S
105,105,1943,2067.51,3469.28,2611.61,1684.38,3233.96,11293.21,7885.66,12915.52,10917.56,8299.18,5087.63,2921.66,1684.38,6032.263333333333,12915.52,27.39243879027074,41.94136963364711,36.96025256539418,25.73561584089236,37.47145837108248,106.55918763499248,72.34510780006693,129.10015842810668,93.89087661287036,62.11912206138511,54.639121704135775,39.40207202169695,18.164085051422305,65.05096488870853,139.27890604456584,S
106,106,1944,6165.59,3398.95,6796.82,3083.58,1592.08,2837.3,2641.81,1391.68,2522.34,2470.47,4457.13,3197.09,1391.68,3379.57,6796.82,81.68789833224766,41.09112505081309,96.19054293769835,47.11397089413248,18.44721624368669,26.77187292866813,24.23665606141969,13.91086913118694,21.69209179667503,18.49139643663471,47.867802595934585,43.11657428990611,15.00765497355905,36.44474341730208,73.29582193994713,S
107,107,1945,1248.91,2968.99,3534.12,1739.22,1330.63,2105.46,6591.17,4027.6,4035.22,4372.69,2890.25,3217.93,1248.91,3171.8491666666664,6591.17,16.546807865285793,35.89318447303242,50.015878249972566,26.573515348553656,15.417830354213873,19.866460217951435,60.46911788976029,40.25883573290449,34.70284048137008,32.729458072556326,31.040134896873084,43.39762656187895,13.468046083171156,34.20471510800193,71.07812516675759,S
108,108,1946,8869.69,20687.98,13964.62,5856.52,5732.38,9719.57,16892.52,6655.18,5662.81,10423.27,6483.1,8490.54,5662.81,9953.181666666664,20687.98,117.51451766311962,250.10440672228785,197.63130106706396,89.4816780563192,66.42031396097224,91.7108141406601,154.9763977162072,66.52343787687737,48.70009370153481,78.01787422477565,69.62591421154498,114.50506512841972,61.06683911590303,107.33352232013593,223.0958740083138,S
109,109,1947,6651.45,9003.07,6495.13,3464.87,4500.72,8489.73,6553.74,8213.8,16520.78,13614.64,5692.29,7279.11,3464.87,8039.944166666665,16520.78,88.1250571903141,108.8413407703037,91.9209396675111,52.93969487801608,52.14923564914172,80.10642961925129,60.12572527773332,82.10299556632506,142.0784970752051,101.90518629332249,61.13292949472249,98.16748576968382,37.36460500131894,86.70147452001325,178.15745439617933,S
110,110,1948,5023.43,8186.23,6945.18,7195.78,11775.4,6593.93,7865.22,16986.27,5548.36,7275.52,8044.12,2558.89,2558.89,7833.194166666667,16986.27,66.55542115501726,98.96626917863388,98.29017614120193,109.94421078116363,136.43997170739425,62.21825540497397,72.15758589277782,169.79031027032562,47.715825162745645,54.45705659354884,86.39064784244778,34.50968561557474,27.594661298064583,84.47191552241085,183.17722425249835,S
111,111,1949,2751.33,1565.41,3563.68,6100.77,4527.15,8430.86,4963.08,5294.89,7687.84,6348.04,2989.23,2215.18,1565.41,4703.121666666667,8430.86,36.45236957346547,18.924802679001846,50.43421983460161,93.213570010117,52.45547649465239,79.55095076283473,45.53259430667264,52.92633497214189,66.11532584748691,47.514895641564,32.10314071024303,29.874346057043816,16.881131561967603,50.71771331915622,90.9170484668746,S
